Flex1,Flex2,Flex3,Flex4,Flex5,Label
404,57,192,222,259,3.5
402,56,190,225,258,3.5
401,54,190,224,259,3.5
403,57,188,223,259,3.5
403,57,190,219,258,3.5
404,57,188,216,258,3.5
405,52,188,236,258,3.5
404,52,212,237,258,3.5
404,50,212,237,259,3.5
403,54,212,236,259,3.5
400,54,211,236,260,3.5
404,54,211,236,259,3.5
403,54,209,235,258,3.5
405,55,210,236,259,3.5
404,58,209,236,258,3.5
405,56,211,236,258,3.5
406,58,211,236,258,3.5
403,57,212,237,258,3.5
400,55,211,236,259,3.5
400,53,214,236,259,3.5
400,55,216,236,259,3.5
402,53,214,236,259,3.5
402,54,211,236,259,3.5
401,54,213,236,259,3.5
403,53,209,235,257,3.5
402,54,209,236,257,3.5
402,57,211,236,259,3.5
401,57,209,236,259,3.5
401,54,215,236,259,3.5
400,54,216,235,258,3.5
399,54,214,235,258,3.5
401,53,215,235,259,3.5
403,56,213,235,258,3.5
403,54,215,235,258,3.5
403,54,219,235,259,3.5
402,52,219,235,258,3.5
403,48,220,235,259,3.5
403,50,218,235,259,3.5
403,46,219,236,258,3.5
401,46,217,235,258,3.5
404,52,216,234,258,3.5
403,51,216,235,257,3.5
402,51,217,236,258,3.5
403,54,214,236,258,3.5
402,55,215,236,259,3.5
402,55,214,236,259,3.5
401,51,213,236,259,3.5
402,52,211,236,258,3.5
401,51,212,236,258,3.5
403,53,209,236,258,3.5
403,55,209,236,258,3.5
404,54,210,237,260,3.5
403,54,211,236,259,3.5
402,53,211,236,258,3.5
403,56,210,236,259,3.5
402,55,211,237,259,3.5
403,54,211,236,258,3.5
403,54,207,236,258,3.5
404,55,209,236,259,3.5
403,56,208,236,258,3.5
404,55,206,236,259,3.5
403,57,207,236,259,3.5
401,57,207,236,259,3.5
401,57,210,236,258,3.5
402,53,206,236,259,3.5
403,53,205,236,257,3.5
402,56,207,236,259,3.5
403,57,205,236,258,3.5
401,57,211,236,259,3.5
404,58,207,236,259,3.5
401,56,209,236,259,3.5
403,55,206,236,259,3.5
402,55,210,236,259,3.5
401,56,207,236,260,3.5
401,53,209,235,258,3.5
401,55,208,235,259,3.5
401,54,208,236,258,3.5
403,57,213,236,259,3.5
403,57,214,236,259,3.5
402,57,212,235,260,3.5
401,55,211,236,259,3.5
402,57,207,235,258,3.5
401,54,213,235,259,3.5
401,56,212,236,258,3.5
401,55,212,235,259,3.5
401,54,213,236,257,3.5
401,53,213,236,259,3.5
403,51,212,236,258,3.5
400,48,212,236,259,3.5
401,50,212,236,260,3.5
401,51,210,236,258,3.5
401,49,210,236,259,3.5
400,50,211,236,258,3.5
401,47,209,235,258,3.5
401,51,209,235,259,3.5
402,51,212,236,258,3.5
403,50,213,236,259,3.5
401,52,211,236,259,3.5
401,53,210,235,259,3.5
401,49,210,235,258,3.5
402,49,210,235,258,3.5
403,52,211,236,259,3.5
403,52,208,236,258,3.5
403,48,212,236,259,3.5
400,47,209,236,258,3.5
401,43,209,236,258,3.5
403,45,209,236,258,3.5
400,46,212,235,258,3.5
401,44,211,235,258,3.5
403,37,211,235,258,3.5
403,45,210,235,259,3.5
402,45,210,237,259,3.5
400,44,209,236,259,3.5
403,48,211,236,259,3.5
400,48,209,236,259,3.5
402,46,212,235,259,3.5
401,48,211,236,259,3.5
400,49,210,235,258,3.5
401,49,210,235,259,3.5
402,46,208,235,259,3.5
401,49,208,236,259,3.5
401,42,210,235,259,3.5
400,42,209,234,259,3.5
400,45,208,235,258,3.5
400,45,206,235,258,3.5
401,43,209,235,258,3.5
402,46,209,234,259,3.5
401,43,211,233,259,3.5
403,27,207,235,259,3.5
401,29,206,234,259,3.5
403,39,209,235,258,3.5
402,34,207,234,259,3.5
400,41,206,234,259,3.5
401,44,207,234,258,3.5
401,43,208,234,258,3.5
402,41,208,234,258,3.5
402,39,207,233,259,3.5
404,41,207,234,259,3.5
402,42,207,234,259,3.5
401,43,207,234,259,3.5
402,43,206,233,259,3.5
403,40,207,233,259,3.5
403,41,205,233,258,3.5
403,43,205,233,259,3.5
403,43,206,232,259,3.5
401,44,205,232,258,3.5
401,43,206,232,259,3.5
401,43,205,232,259,3.5
402,40,205,231,258,3.5
402,38,206,232,258,3.5
400,44,205,233,259,3.5
403,44,205,231,258,3.5
402,44,206,232,259,3.5
403,46,205,232,259,3.5
403,44,207,231,259,3.5
402,45,205,230,258,3.5
404,48,207,231,258,3.5
402,48,206,231,259,3.5
403,48,206,231,257,3.5
402,49,206,231,259,3.5
402,49,205,230,259,3.5
401,49,206,230,257,3.5
402,48,205,229,258,3.5
402,47,207,230,259,3.5
403,48,205,230,258,3.5
401,44,206,228,259,3.5
403,45,206,229,259,3.5
403,46,205,228,260,3.5
400,44,204,228,259,3.5
401,46,207,227,258,3.5
402,41,206,227,258,3.5
403,44,206,227,258,3.5
403,46,208,228,259,3.5
403,46,207,227,259,3.5
402,46,206,227,259,3.5
400,46,207,226,259,3.5
402,43,205,225,260,3.5
401,44,206,226,260,3.5
402,43,202,224,259,3.5
401,44,203,224,257,3.5
401,47,204,224,258,3.5
402,49,204,222,259,3.5
403,51,204,213,259,3.5
401,46,204,233,259,3.5
404,45,204,234,258,3.5
403,47,204,234,259,3.5
401,53,202,234,259,3.5
402,46,203,231,259,3.5
402,50,203,231,258,3.5
401,48,203,230,257,3.5
402,47,202,229,257,3.5
403,46,202,220,221,3.5
401,48,202,233,216,3.5
403,46,203,226,250,3.5
402,47,203,239,225,3.5
403,41,202,239,246,3.5
401,36,202,239,221,3.5
401,39,203,240,273,3.5
401,38,201,239,247,3.5
400,35,202,239,272,3.5
401,37,215,239,252,3.5
401,43,216,239,259,3.5
402,43,217,239,251,3.5
401,46,216,239,239,3.5
403,42,216,240,240,3.5
403,48,217,239,250,3.5
402,45,217,239,252,3.5
402,43,216,239,247,3.5
400,44,217,239,264,3.5
401,41,217,239,255,3.5
403,38,217,239,251,3.5
402,43,217,240,271,3.5
404,44,217,239,270,3.5
403,44,217,239,268,3.5
402,42,217,239,272,3.5
402,42,217,240,273,3.5
402,47,217,239,273,3.5
400,45,218,239,272,3.5
403,42,217,239,272,3.5
401,45,218,240,273,3.5
401,47,217,239,271,3.5
401,46,218,239,269,3.5
401,47,217,240,249,3.5
401,47,218,239,243,3.5
401,48,217,240,243,3.5
400,47,218,239,256,3.5
401,45,219,239,245,3.5
404,49,217,239,243,3.5
402,50,217,239,270,3.5
403,50,218,239,267,3.5
402,49,219,239,251,3.5
402,52,218,239,271,3.5
403,51,217,240,272,3.5
402,50,218,239,273,3.5
402,52,217,239,273,3.5
399,54,218,240,273,3.5
402,51,217,239,270,3.5
402,50,218,239,268,3.5
403,53,217,239,269,3.5
402,47,219,239,271,3.5
403,48,219,240,253,3.5
402,49,219,240,262,3.5
402,49,219,239,267,3.5
402,51,218,240,249,3.5
402,46,218,239,264,3.5
403,51,217,240,269,3.5
402,47,217,239,269,3.5
403,52,217,239,268,3.5
402,51,218,240,264,3.5
402,54,219,240,261,3.5
404,53,218,240,243,3.5
402,53,218,240,244,3.5
400,54,219,239,247,3.5
401,53,217,240,270,3.5
403,51,217,239,272,3.5
403,51,218,238,271,3.5
402,52,217,239,229,3.5
403,54,216,239,267,3.5
403,53,216,240,271,3.5
400,50,217,239,272,3.5
403,53,216,239,255,3.5
402,54,216,240,253,3.5
402,54,216,240,273,3.5
402,52,217,240,272,3.5
402,53,216,239,273,3.5
401,55,216,239,274,3.5
403,55,215,238,272,3.5
401,52,217,239,271,3.5
400,54,216,239,272,3.5
401,47,216,239,272,3.5
399,49,217,239,259,3.5
398,48,217,239,264,3.5
399,51,218,240,259,3.5
399,47,217,240,268,3.5
399,49,218,239,272,3.5
400,54,219,239,272,3.5
400,53,219,239,268,3.5
399,56,218,239,272,3.5
399,54,218,238,272,3.5
399,52,219,239,263,3.5
399,56,219,238,271,3.5
398,53,218,239,262,3.5
399,57,218,239,259,3.5
400,53,219,238,268,3.5
400,55,218,239,260,3.5
401,54,220,239,252,3.5
400,52,218,239,261,3.5
401,55,219,240,249,3.5
400,52,219,240,266,3.5
399,54,219,240,263,3.5
400,55,219,239,248,3.5
399,54,219,239,261,3.5
400,56,219,239,248,3.5
401,58,219,239,268,3.5
402,58,220,239,252,3.5
403,58,219,238,258,3.5
402,61,220,240,269,3.5
401,58,219,239,272,3.5
403,59,218,240,272,3.5
402,59,220,239,272,3.5
400,58,219,239,268,3.5
401,57,218,239,272,3.5
400,57,218,239,272,3.5
399,55,219,239,273,3.5
401,57,220,239,271,3.5
399,56,219,239,271,3.5
401,54,219,239,254,3.5
402,55,219,239,245,3.5
400,54,218,239,238,3.5
401,53,216,240,232,3.5
401,55,217,239,220,3.5
401,56,217,238,249,3.5
400,55,216,239,251,3.5
400,56,214,239,255,3.5
401,55,215,239,231,3.5
401,57,215,238,239,3.5
400,53,215,239,222,3.5
401,53,215,239,249,3.5
400,55,215,239,273,3.5
399,56,215,239,273,3.5
401,53,214,239,274,3.5
399,54,216,239,272,3.5
401,55,215,238,273,3.5
400,57,215,239,272,3.5
401,58,216,238,271,3.5
402,58,215,238,270,3.5
401,59,215,240,268,3.5
401,59,215,239,263,3.5
399,59,214,238,267,3.5
400,58,215,239,268,3.5
400,52,214,239,266,3.5
402,52,216,239,265,3.5
400,53,212,240,262,3.5
402,50,215,239,255,3.5
402,51,215,239,236,3.5
401,50,216,240,231,3.5
401,48,217,238,258,3.5
400,51,218,239,251,3.5
402,51,217,239,245,3.5
401,49,216,239,262,3.5
401,50,218,239,260,3.5
401,49,216,240,236,3.5
402,51,222,239,237,3.5
401,50,221,240,248,3.5
400,51,220,239,262,3.5
401,53,219,239,266,3.5
401,54,220,239,261,3.5
402,55,219,239,240,3.5
402,54,220,240,246,3.5
401,50,220,239,233,3.5
402,52,221,240,256,3.5
402,52,220,240,258,3.5
401,53,221,240,256,3.5
400,53,220,239,240,3.5
403,53,220,239,243,3.5
400,51,220,238,245,3.5
401,53,220,239,249,3.5
402,53,220,239,237,3.5
401,53,221,239,246,3.5
402,53,220,238,252,3.5
401,52,222,239,238,3.5
401,52,221,239,237,3.5
402,51,221,240,249,3.5
401,54,220,239,245,3.5
401,51,221,239,247,3.5
402,53,220,239,240,3.5
400,54,220,239,234,3.5
400,52,220,240,233,3.5
400,49,221,239,240,3.5
401,53,220,239,240,3.5
400,52,221,239,238,3.5
400,51,220,239,229,3.5
400,51,221,240,240,3.5
400,52,221,239,242,3.5
401,54,222,239,243,3.5
402,53,222,239,238,3.5
401,51,220,239,241,3.5
402,52,222,239,242,3.5
403,50,220,239,250,3.5
402,52,221,239,249,3.5
402,54,222,238,246,3.5
403,52,221,240,243,3.5
402,52,219,239,269,3.5
403,53,222,239,267,3.5
404,51,222,239,246,3.5
403,52,222,239,252,3.5
403,54,221,239,253,3.5
403,56,221,238,263,3.5
403,56,222,239,248,3.5
405,55,223,239,260,3.5
403,55,223,239,250,3.5
405,55,224,240,260,3.5
403,54,222,239,255,3.5
403,51,223,239,261,3.5
401,52,222,239,254,3.5
402,48,221,238,258,3.5
403,48,222,239,266,3.5
404,46,223,239,263,3.5
404,46,223,240,254,3.5
404,49,223,239,254,3.5
403,51,224,239,249,3.5
405,46,223,238,271,3.5
402,48,223,238,260,3.5
403,47,223,239,254,3.5
403,45,224,239,242,3.5
403,45,223,239,262,3.5
402,39,223,240,245,3.5
403,41,224,239,264,3.5
405,42,223,239,270,3.5
403,43,223,239,272,3.5
403,44,222,239,269,3.5
403,46,223,239,241,3.5
401,42,223,239,232,3.5
403,47,224,239,244,3.5
403,47,223,239,265,3.5
403,45,223,238,269,3.5
402,48,224,239,273,3.5
401,49,224,239,273,3.5
401,47,224,239,274,3.5
401,48,224,239,274,3.5
401,50,223,238,275,3.5
402,50,223,239,273,3.5
400,55,223,238,273,3.5
402,55,223,239,273,3.5
402,54,224,240,274,3.5
403,54,224,239,274,3.5
403,51,224,239,275,3.5
400,53,224,239,275,3.5
402,52,224,240,275,3.5
401,46,224,239,275,3.5
401,48,224,239,275,3.5
403,46,223,239,275,3.5
401,41,221,240,274,3.5
401,44,219,239,276,3.5
401,41,223,240,275,3.5
400,34,221,239,274,3.5
399,27,222,239,269,3.5
400,31,222,237,254,3.5
401,32,222,233,255,3.5
399,33,223,238,257,3.5
400,36,224,234,254,3.5
401,30,223,235,248,3.5
402,31,220,237,247,3.5
399,34,218,238,260,3.5
401,29,219,238,243,3.5
400,31,221,238,223,3.5
401,33,224,239,240,3.5
403,36,223,238,238,3.5
404,40,224,238,247,3.5
404,44,225,239,245,3.5
405,47,224,239,260,3.5
405,44,225,238,261,3.5
404,42,226,238,258,3.5
406,43,225,237,260,3.5
406,41,224,238,261,3.5
406,41,225,238,261,3.5
406,42,225,238,262,3.5
406,42,224,240,260,3.5
406,42,225,239,259,3.5
408,38,225,240,260,3.5
408,34,226,239,263,3.5
409,42,226,236,263,3.5
407,42,226,236,263,3.5
409,44,225,238,259,3.5
408,48,226,238,256,3.5
409,44,225,240,264,3.5
410,43,224,240,265,3.5
408,43,222,240,265,3.5
408,40,223,240,266,3.5
408,43,224,240,265,3.5
411,45,225,240,263,3.5
409,43,225,239,262,3.5
408,37,225,240,262,3.5
411,41,223,240,259,3.5
411,40,222,239,259,3.5
409,45,223,237,258,3.5
411,43,226,238,255,3.5
410,38,225,238,259,3.5
409,40,227,239,264,3.5
409,39,225,239,269,3.5
409,39,224,240,270,3.5
408,33,225,239,271,3.5
407,25,225,238,272,3.5
404,25,226,238,271,3.5
402,29,224,237,271,3.5
401,29,221,238,272,3.5
403,34,221,237,270,3.5
399,34,224,236,270,3.5
401,34,223,236,269,3.5
400,33,223,236,268,3.5
401,32,221,237,268,3.5
400,34,224,236,268,3.5
402,33,224,236,269,3.5
399,34,223,237,269,3.5
400,33,222,236,267,3.5
401,31,222,236,268,3.5
400,29,222,237,268,3.5
399,29,222,236,268,3.5
400,29,221,236,268,3.5
400,34,222,236,269,3.5
401,40,221,236,268,3.5
400,38,221,237,270,3.5
400,36,221,236,270,3.5
399,35,222,236,270,3.5
400,39,221,236,270,3.5
399,38,221,237,269,3.5
401,38,222,237,270,3.5
400,42,223,237,270,3.5
401,46,223,236,271,3.5
400,46,223,237,269,3.5
400,46,222,238,271,3.5
399,45,221,237,269,3.5
398,45,223,236,270,3.5
400,43,223,237,270,3.5
401,45,222,236,270,3.5
401,43,222,236,269,3.5
400,42,223,236,270,3.5
403,40,224,237,271,3.5
402,41,222,237,271,3.5
400,41,223,237,269,3.5
401,41,221,236,270,3.5
401,42,220,236,270,3.5
402,44,223,237,271,3.5
401,45,223,236,269,3.5
403,44,222,236,269,3.5
402,44,222,236,270,3.5
403,43,223,237,271,3.5
402,44,222,237,269,3.5
401,41,222,236,271,3.5
402,40,222,236,270,3.5
403,42,221,236,270,3.5
403,41,221,236,270,3.5
403,40,221,236,270,3.5
404,40,221,237,270,3.5
405,41,223,237,271,3.5
403,39,223,236,271,3.5
403,40,223,237,271,3.5
404,39,223,237,271,3.5
404,37,222,236,271,3.5
405,41,222,236,270,3.5
405,40,222,237,271,3.5
404,41,223,236,271,3.5
405,42,224,236,271,3.5
406,41,223,237,271,3.5
406,40,224,237,271,3.5
405,42,223,236,271,3.5
406,43,223,237,272,3.5
406,43,223,236,273,3.5
407,43,223,236,272,3.5
406,45,223,235,273,3.5
408,45,223,236,274,3.5
408,43,224,236,274,3.5
407,41,224,236,275,3.5
406,39,225,236,275,3.5
406,39,223,236,274,3.5
408,40,224,236,274,3.5
408,41,223,236,273,3.5
409,37,224,237,273,3.5
408,34,224,237,273,3.5
409,32,223,238,269,3.5
408,30,224,236,265,3.5
408,27,224,237,271,3.5
408,31,224,236,274,3.5
409,36,223,236,272,3.5
409,37,223,238,274,3.5
409,37,223,236,273,3.5
409,35,224,237,274,3.5
408,38,224,236,273,3.5
404,36,224,236,272,3.5
402,37,224,236,273,3.5
401,35,224,236,271,3.5
401,34,224,236,270,3.5
401,32,223,236,270,3.5
403,35,224,236,269,3.5
403,35,224,237,271,3.5
402,36,223,236,271,3.5
400,34,224,236,272,3.5
401,34,223,236,271,3.5
400,31,223,236,271,3.5
400,34,222,236,271,3.5
401,35,223,236,271,3.5
402,35,224,236,270,3.5
403,35,222,235,269,3.5
402,35,223,236,267,3.5
400,37,222,236,258,3.5
403,37,224,236,247,3.5
402,36,223,236,257,3.5
402,36,224,235,253,3.5
399,35,223,236,253,3.5
399,34,224,236,262,3.5
400,35,222,235,263,3.5
400,34,223,236,262,3.5
399,33,222,236,264,3.5
400,27,222,236,265,3.5
400,25,222,236,267,3.5
399,26,223,236,269,3.5
399,26,224,236,269,3.5
400,27,223,236,270,3.5
400,27,222,236,269,3.5
401,29,222,236,267,3.5
401,31,222,236,264,3.5
399,29,222,236,264,3.5
401,34,224,236,264,3.5
399,29,223,236,269,3.5
401,29,222,236,271,3.5
398,29,222,236,271,3.5
400,29,222,235,272,3.5
400,26,223,235,271,3.5
401,31,223,235,271,3.5
401,30,224,235,271,3.5
403,26,225,236,271,3.5
400,29,224,235,272,3.5
399,31,224,236,271,3.5
401,33,224,236,271,3.5
399,31,224,235,272,3.5
400,35,224,235,271,3.5
400,35,222,236,272,3.5
402,35,223,236,271,3.5
401,36,224,236,271,3.5
400,35,223,237,271,3.5
400,37,223,236,271,3.5
399,37,223,236,272,3.5
401,35,223,235,272,3.5
400,35,223,235,272,3.5
401,37,224,236,271,3.5
399,36,225,236,272,3.5
401,39,224,236,273,3.5
400,39,225,236,273,3.5
399,38,223,236,272,3.5
398,39,223,236,273,3.5
398,38,224,236,271,3.5
399,39,223,236,271,3.5
400,39,222,236,271,3.5
399,38,224,236,271,3.5
398,39,223,235,272,3.5
400,39,223,236,271,3.5
399,40,225,236,270,3.5
399,37,224,236,270,3.5
397,37,224,236,268,3.5
398,38,224,237,268,3.5
400,37,224,235,271,3.5
400,38,225,235,271,3.5
399,39,224,236,271,3.5
401,37,224,236,272,3.5
400,35,223,236,273,3.5
399,31,224,236,272,3.5
399,36,223,236,271,3.5
400,34,223,236,272,3.5
402,34,222,236,272,3.5
401,35,223,237,271,3.5
402,31,223,236,272,3.5
403,37,224,237,271,3.5
402,36,224,236,271,3.5
402,38,223,236,270,3.5
401,39,222,236,270,3.5
402,39,221,236,269,3.5
402,41,223,235,270,3.5
402,39,223,236,268,3.5
403,38,224,236,266,3.5
402,38,224,236,268,3.5
402,37,222,236,269,3.5
400,37,223,236,269,3.5
400,40,222,236,270,3.5
400,36,222,236,269,3.5
401,37,222,236,269,3.5
401,39,221,236,269,3.5
400,40,222,236,269,3.5
401,39,224,236,268,3.5
401,39,222,237,268,3.5
400,41,223,236,270,3.5
399,40,222,237,270,3.5
400,40,221,236,270,3.5
399,39,222,236,271,3.5
399,39,222,236,270,3.5
400,38,221,236,271,3.5
400,37,222,236,268,3.5
400,40,223,237,267,3.5
400,40,222,236,265,3.5
400,39,222,236,261,3.5
401,41,223,237,257,3.5
399,41,222,236,263,3.5
398,39,223,236,268,3.5
401,41,223,236,270,3.5
401,40,223,236,269,3.5
400,39,223,236,270,3.5
400,40,224,236,270,3.5
400,42,223,236,268,3.5
400,41,225,236,268,3.5
399,41,224,236,265,3.5
397,38,223,237,254,3.5
399,41,224,236,255,3.5
400,43,223,236,250,3.5
402,41,223,236,244,3.5
401,40,224,237,250,3.5
401,41,224,236,264,3.5
400,38,225,237,268,3.5
399,39,223,236,269,3.5
399,38,224,236,270,3.5
400,40,224,236,269,3.5
400,41,224,236,264,3.5
400,39,223,236,259,3.5
401,38,223,236,255,3.5
400,41,224,236,263,3.5
401,42,223,236,267,3.5
401,41,223,237,262,3.5
400,39,222,236,260,3.5
398,39,223,236,258,3.5
400,41,223,236,264,3.5
400,43,223,235,265,3.5
400,42,222,236,263,3.5
403,42,224,236,261,3.5
401,42,222,236,263,3.5
401,43,221,237,262,3.5
399,42,224,237,252,3.5
400,40,223,237,253,3.5
399,40,223,236,257,3.5
400,37,224,236,265,3.5
402,40,224,236,268,3.5
402,42,223,236,269,3.5
400,40,224,237,268,3.5
401,42,224,237,258,3.5
400,40,224,237,244,3.5
399,39,224,236,247,3.5
399,43,223,235,239,3.5
400,43,225,236,241,3.5
402,43,224,236,254,3.5
402,44,224,236,254,3.5
401,44,225,236,247,3.5
402,44,224,236,248,3.5
403,45,225,236,260,3.5
401,45,225,237,263,3.5
401,45,225,236,251,3.5
402,44,224,236,251,3.5
401,44,224,237,248,3.5
402,45,222,236,249,3.5
403,44,224,237,234,3.5
404,45,223,236,238,3.5
404,43,224,238,243,3.5
404,45,223,236,235,3.5
404,44,225,237,243,3.5
405,43,225,237,235,3.5
402,44,224,236,228,3.5
404,39,224,236,230,3.5
406,38,223,236,234,3.5
406,42,225,236,250,3.5
405,41,223,236,254,3.5
405,38,224,237,259,3.5
406,41,224,237,262,3.5
404,40,224,236,263,3.5
405,43,225,236,263,3.5
403,43,224,236,264,3.5
406,44,224,237,264,3.5
404,41,224,236,265,3.5
406,39,224,236,265,3.5
405,38,224,237,266,3.5
402,40,225,237,267,3.5
403,44,224,237,268,3.5
402,42,225,237,269,3.5
400,38,225,237,267,3.5
403,35,225,237,268,3.5
401,36,225,236,265,3.5
400,37,225,236,264,3.5
402,41,226,236,260,3.5
401,41,225,236,264,3.5
402,41,225,236,263,3.5
401,44,226,236,261,3.5
402,43,224,236,261,3.5
402,45,225,236,256,3.5
399,43,225,236,257,3.5
403,43,224,236,257,3.5
401,36,225,236,253,3.5
402,35,225,236,249,3.5
400,32,225,236,255,3.5
401,36,226,236,266,3.5
401,33,226,236,268,3.5
401,35,225,236,268,3.5
402,23,227,236,269,3.5
401,24,226,237,270,3.5
403,31,224,236,268,3.5
402,35,225,236,269,3.5
402,37,225,237,270,3.5
402,36,226,237,268,3.5
403,30,225,236,266,3.5
401,32,224,236,261,3.5
403,31,225,236,255,3.5
403,30,224,236,248,3.5
403,41,224,236,253,3.5
403,43,224,236,252,3.5
402,38,225,236,252,3.5
402,40,223,236,240,3.5
404,43,222,237,235,3.5
402,38,224,236,243,3.5
402,44,224,236,238,3.5
405,39,224,236,245,3.5
404,39,225,236,239,3.5
403,39,223,236,244,3.5
403,37,224,237,251,3.5
403,41,224,236,265,3.5
404,26,224,236,267,3.5
403,35,225,237,266,3.5
403,27,223,236,266,3.5
404,29,225,236,265,3.5
405,31,224,236,263,3.5
404,33,224,237,259,3.5
403,35,224,237,249,3.5
401,34,224,236,244,3.5
402,38,223,237,245,3.5
402,32,224,236,247,3.5
403,34,224,237,238,3.5
404,34,223,236,240,3.5
403,36,224,237,252,3.5
404,38,224,236,267,3.5
403,39,223,238,268,3.5
403,37,224,236,268,3.5
401,37,220,236,266,3.5
401,35,222,236,268,3.5
403,37,221,236,268,3.5
402,38,221,236,269,3.5
404,39,222,236,269,3.5
403,37,220,237,270,3.5
403,44,222,237,271,3.5
403,45,221,236,271,3.5
403,45,222,236,271,3.5
403,43,221,236,271,3.5
403,45,220,236,272,3.5
402,48,221,236,271,3.5
402,46,220,236,271,3.5
404,45,220,236,271,3.5
406,44,221,237,272,3.5
402,44,222,236,271,3.5
402,43,221,236,272,3.5
402,46,220,236,272,3.5
402,42,220,236,272,3.5
403,41,221,236,271,3.5
401,47,221,235,272,3.5
402,45,220,237,271,3.5
400,42,220,236,273,3.5
401,44,221,237,272,3.5
400,41,220,236,271,3.5
401,44,220,236,272,3.5
403,43,221,236,272,3.5
400,44,221,236,272,3.5
401,40,222,236,271,3.5
401,42,223,236,273,3.5
400,40,222,236,272,3.5
399,42,221,236,272,3.5
401,41,221,237,272,3.5
401,43,221,236,271,3.5
401,45,221,236,271,3.5
402,45,221,236,270,3.5
401,46,222,236,269,3.5
401,45,221,237,264,3.5
401,48,220,236,248,3.5
399,44,219,236,263,3.5
400,40,220,235,267,3.5
400,46,221,236,268,3.5
401,45,219,235,266,3.5
399,46,221,236,260,3.5
400,46,221,235,254,3.5
400,47,220,235,251,3.5
402,43,220,235,260,3.5
400,43,219,236,252,3.5
401,44,219,236,255,3.5
401,44,220,235,245,3.5
398,45,222,235,253,3.5
400,45,220,235,252,3.5
399,48,221,235,260,3.5
400,46,221,235,257,3.5
398,43,220,235,254,3.5
400,45,217,236,266,3.5
400,46,217,235,267,3.5
399,47,216,235,267,3.5
399,47,216,234,266,3.5
398,45,216,235,268,3.5
399,46,214,235,271,3.5
399,46,215,235,268,3.5
399,45,215,235,270,3.5
400,46,214,235,268,3.5
399,46,214,235,266,3.5
399,44,214,235,262,3.5
401,45,212,235,263,3.5
398,44,213,234,262,3.5
398,42,213,235,263,3.5
399,41,212,235,257,3.5
399,43,210,235,255,3.5
399,40,210,234,264,3.5
399,43,210,235,267,3.5
400,43,209,235,270,3.5
400,44,210,236,271,3.5
400,43,211,235,269,3.5
399,41,210,236,270,3.5
401,45,211,236,270,3.5
399,42,210,235,269,3.5
400,41,210,235,268,3.5
400,40,211,236,268,3.5
399,40,211,235,269,3.5
400,41,210,237,270,3.5
400,43,210,236,270,3.5
399,42,210,236,270,3.5
399,41,209,236,269,3.5
399,41,208,236,268,3.5
399,42,207,236,263,3.5
399,42,208,236,266,3.5
400,45,208,235,268,3.5
399,43,210,235,269,3.5
399,45,208,236,269,3.5
399,44,207,235,270,3.5
399,44,208,236,270,3.5
399,43,209,236,270,3.5
399,43,210,236,269,3.5
399,45,207,236,270,3.5
402,45,206,235,269,3.5
400,45,209,235,270,3.5
400,44,205,236,268,3.5
399,45,205,236,268,3.5
398,43,205,235,268,3.5
399,43,206,236,270,3.5
400,39,207,236,268,3.5
399,39,206,235,268,3.5
399,40,208,235,269,3.5
400,38,209,236,270,3.5
402,39,209,236,270,3.5
399,42,206,236,270,3.5
400,42,208,236,270,3.5
400,42,209,236,271,3.5
399,45,209,235,271,3.5
400,43,209,236,270,3.5
399,42,208,236,270,3.5
400,41,209,236,270,3.5
400,40,208,235,272,3.5
399,40,209,236,271,3.5
399,42,207,236,271,3.5
401,41,209,236,271,3.5
400,44,209,235,270,3.5
401,43,209,236,270,3.5
400,45,211,236,268,3.5
400,44,209,237,265,3.5
400,44,209,236,262,3.5
401,43,209,236,265,3.5
401,43,210,236,267,3.5
401,45,211,235,268,3.5
401,45,210,236,268,3.5
400,44,211,236,270,3.5
400,47,211,236,271,3.5
399,45,213,236,271,3.5
399,44,209,236,272,3.5
400,45,211,236,272,3.5
400,45,211,236,271,3.5
400,44,212,235,270,3.5
401,47,212,235,271,3.5
400,46,212,236,271,3.5
400,47,213,236,272,3.5
399,46,210,237,272,3.5
399,46,209,236,272,3.5
399,45,211,236,271,3.5
400,46,214,236,271,3.5
402,44,214,235,270,3.5
401,47,214,236,271,3.5
401,47,213,236,272,3.5
399,48,214,236,271,3.5
399,47,213,235,271,3.5
399,47,214,236,271,3.5
400,46,213,236,271,3.5
401,46,214,235,271,3.5
403,47,214,235,271,3.5
401,48,214,236,270,3.5
400,48,214,236,269,3.5
400,40,218,236,268,3.5
399,45,214,232,265,3.5
396,39,215,236,254,3.5
409,49,212,235,253,3.5
390,44,211,238,252,3.5
401,47,216,235,263,3.5
400,46,214,236,265,3.5
407,46,214,237,269,3.5
401,45,215,236,270,3.5
399,40,217,236,274,3.5
400,44,216,235,267,3.5
401,44,214,236,269,3.5
399,46,215,235,267,3.5
402,44,215,236,265,3.5
411,45,216,239,264,3.5
401,47,215,236,263,3.5
398,48,216,239,239,3.5
399,45,216,236,257,3.5
400,47,215,236,249,3.5
400,49,214,235,260,3.5
403,48,216,236,258,3.5
400,47,215,236,254,3.5
396,50,212,235,247,3.5
401,50,216,237,257,3.5
395,51,214,233,265,3.5
403,54,211,240,263,3.5
400,48,215,236,270,3.5
399,49,216,236,270,3.5
401,49,219,237,270,3.5
401,47,214,236,270,3.5
404,47,215,235,271,3.5
