Flex1,Flex2,Flex3,Flex4,Flex5,Label
403,61,121,239,226,sphere
403,59,122,238,226,sphere
401,59,123,237,227,sphere
401,61,122,237,227,sphere
401,64,121,237,226,sphere
403,63,122,238,227,sphere
401,60,122,238,227,sphere
402,63,121,239,226,sphere
401,60,121,238,226,sphere
403,62,122,238,226,sphere
401,61,121,239,227,sphere
402,57,122,238,227,sphere
401,57,122,238,227,sphere
401,58,122,238,227,sphere
403,59,121,238,227,sphere
402,63,121,238,227,sphere
403,61,121,239,227,sphere
403,58,121,239,227,sphere
400,56,121,239,227,sphere
402,59,122,238,227,sphere
403,61,120,238,226,sphere
403,60,122,238,227,sphere
403,63,121,239,228,sphere
401,62,122,237,226,sphere
403,62,122,238,227,sphere
401,63,122,238,227,sphere
402,60,121,239,228,sphere
402,61,121,238,227,sphere
403,61,122,239,227,sphere
404,62,122,238,227,sphere
403,58,122,238,228,sphere
401,63,122,238,228,sphere
401,61,123,238,227,sphere
403,61,122,238,226,sphere
401,62,122,238,228,sphere
403,63,122,237,227,sphere
403,60,123,238,227,sphere
404,63,123,238,227,sphere
403,63,123,239,227,sphere
402,60,123,238,227,sphere
403,57,122,239,227,sphere
402,60,122,237,227,sphere
403,55,123,238,228,sphere
404,63,122,239,228,sphere
401,63,122,239,228,sphere
402,58,122,239,227,sphere
404,60,122,238,226,sphere
403,60,122,238,228,sphere
403,58,122,238,227,sphere
403,58,122,238,229,sphere
403,54,123,239,228,sphere
403,53,123,239,227,sphere
401,56,123,238,228,sphere
402,56,123,239,227,sphere
404,53,123,238,227,sphere
403,56,123,238,227,sphere
402,55,122,239,228,sphere
403,51,122,238,228,sphere
403,52,123,238,228,sphere
403,53,123,238,228,sphere
402,53,123,238,227,sphere
402,49,124,238,228,sphere
403,54,123,238,228,sphere
403,53,124,238,227,sphere
403,54,124,239,228,sphere
403,53,124,239,229,sphere
402,53,124,238,228,sphere
401,53,124,239,228,sphere
402,55,124,238,228,sphere
401,52,124,239,228,sphere
403,54,124,238,227,sphere
404,55,124,238,227,sphere
403,55,124,239,228,sphere
401,55,125,239,228,sphere
402,55,135,238,228,sphere
404,54,134,238,227,sphere
403,56,134,238,228,sphere
406,52,134,239,227,sphere
405,52,134,238,228,sphere
406,57,134,239,228,sphere
402,53,123,238,228,sphere
404,56,122,239,229,sphere
403,57,123,239,228,sphere
402,54,123,238,228,sphere
403,57,123,238,227,sphere
403,56,122,238,228,sphere
403,57,122,238,227,sphere
401,55,121,239,228,sphere
403,56,120,239,228,sphere
403,55,121,238,229,sphere
402,54,121,239,228,sphere
402,52,121,239,227,sphere
403,52,121,238,228,sphere
403,51,120,239,227,sphere
403,52,120,239,228,sphere
402,53,121,239,228,sphere
403,53,120,239,228,sphere
401,54,120,239,228,sphere
403,52,121,238,227,sphere
403,55,120,238,227,sphere
403,56,122,238,227,sphere
403,57,121,239,228,sphere
403,56,122,240,227,sphere
403,54,121,239,228,sphere
403,56,122,239,228,sphere
401,54,121,239,227,sphere
402,55,120,239,228,sphere
404,55,121,239,228,sphere
404,55,121,239,227,sphere
401,58,120,239,228,sphere
401,57,121,239,228,sphere
403,57,121,239,227,sphere
402,57,120,239,227,sphere
403,56,121,239,227,sphere
403,58,121,238,228,sphere
402,56,120,239,228,sphere
400,55,121,240,228,sphere
401,58,121,239,228,sphere
402,58,121,239,227,sphere
403,57,121,239,229,sphere
403,57,122,239,228,sphere
401,56,121,239,228,sphere
402,54,121,239,227,sphere
403,56,120,238,227,sphere
403,56,120,239,227,sphere
403,59,120,239,227,sphere
403,58,120,240,229,sphere
403,58,120,239,228,sphere
403,57,120,239,228,sphere
402,57,120,239,228,sphere
403,57,118,238,227,sphere
402,58,119,239,227,sphere
403,57,119,239,228,sphere
403,58,117,240,227,sphere
403,57,119,239,229,sphere
403,58,119,238,229,sphere
400,56,120,239,228,sphere
403,58,119,239,227,sphere
403,58,118,239,228,sphere
403,58,119,239,228,sphere
403,55,119,239,228,sphere
403,53,119,239,228,sphere
401,53,119,239,228,sphere
403,51,119,239,228,sphere
401,52,119,239,227,sphere
401,55,119,239,227,sphere
403,53,119,238,227,sphere
402,54,120,239,228,sphere
403,55,120,239,228,sphere
401,55,120,239,229,sphere
403,58,120,238,228,sphere
403,58,120,240,228,sphere
403,57,121,240,228,sphere
402,52,121,239,229,sphere
401,54,121,239,228,sphere
402,52,120,239,227,sphere
403,55,120,238,228,sphere
403,55,121,239,227,sphere
403,56,121,239,228,sphere
403,58,121,239,229,sphere
403,56,121,240,228,sphere
403,58,120,238,227,sphere
402,56,121,239,227,sphere
403,55,121,239,228,sphere
403,58,121,240,228,sphere
403,55,121,238,228,sphere
403,54,121,239,229,sphere
401,55,122,239,228,sphere
401,54,122,240,228,sphere
403,55,123,239,227,sphere
403,57,121,238,228,sphere
401,57,122,239,227,sphere
403,59,122,239,228,sphere
403,58,122,240,228,sphere
401,58,123,239,228,sphere
403,58,121,239,228,sphere
401,58,120,239,227,sphere
403,60,121,239,227,sphere
403,57,122,238,228,sphere
400,57,120,238,228,sphere
403,59,121,239,229,sphere
401,58,121,238,228,sphere
401,57,121,238,228,sphere
403,58,122,239,228,sphere
403,59,121,239,228,sphere
402,57,122,239,228,sphere
400,58,122,240,228,sphere
401,58,122,238,228,sphere
402,58,121,239,228,sphere
403,59,122,239,229,sphere
403,59,121,240,228,sphere
402,60,121,239,229,sphere
403,59,121,240,229,sphere
402,58,122,239,228,sphere
401,59,122,239,228,sphere
403,60,121,239,228,sphere
401,58,121,239,229,sphere
403,60,121,239,229,sphere
403,59,123,239,228,sphere
402,61,122,239,228,sphere
403,60,123,239,228,sphere
401,60,123,240,228,sphere
403,60,123,238,228,sphere
403,62,124,239,228,sphere
403,60,123,239,229,sphere
404,61,123,239,227,sphere
401,60,123,239,230,sphere
401,56,123,239,228,sphere
403,58,124,239,229,sphere
403,51,123,239,228,sphere
403,54,124,238,228,sphere
403,53,125,239,229,sphere
403,54,125,238,229,sphere
403,52,124,239,228,sphere
402,52,126,239,228,sphere
403,54,126,238,228,sphere
403,53,126,239,228,sphere
403,47,126,238,228,sphere
403,51,127,237,228,sphere
402,52,126,237,228,sphere
402,50,127,237,228,sphere
403,52,127,237,227,sphere
402,58,126,238,227,sphere
403,57,127,237,227,sphere
403,57,127,238,229,sphere
403,54,127,238,238,sphere
399,58,128,238,224,sphere
403,57,128,237,224,sphere
403,58,127,239,218,sphere
403,57,128,238,220,sphere
402,55,128,238,219,sphere
403,57,128,239,219,sphere
403,56,127,238,222,sphere
401,54,125,238,219,sphere
401,56,124,238,212,sphere
401,51,123,238,220,sphere
403,57,123,238,219,sphere
401,60,123,238,217,sphere
404,59,122,238,218,sphere
403,60,123,238,219,sphere
402,58,123,237,219,sphere
403,61,122,238,218,sphere
402,56,121,238,217,sphere
402,59,122,238,217,sphere
403,59,121,238,216,sphere
403,57,121,238,216,sphere
403,54,122,238,219,sphere
403,53,121,239,219,sphere
403,51,122,238,216,sphere
403,52,122,238,216,sphere
401,53,122,239,215,sphere
403,54,121,238,216,sphere
403,55,121,238,216,sphere
403,54,121,238,214,sphere
403,55,121,238,213,sphere
402,55,121,238,214,sphere
403,54,121,239,216,sphere
403,53,122,238,212,sphere
402,52,122,238,212,sphere
404,49,121,238,215,sphere
403,48,122,237,224,sphere
403,53,121,238,227,sphere
403,53,121,238,230,sphere
403,54,121,238,230,sphere
403,54,122,239,230,sphere
402,52,121,238,231,sphere
403,52,122,239,231,sphere
401,53,121,239,230,sphere
403,55,121,238,231,sphere
404,59,122,238,232,sphere
403,59,121,239,234,sphere
403,56,122,238,234,sphere
401,58,121,238,234,sphere
403,57,121,238,235,sphere
402,58,121,238,234,sphere
402,58,121,239,234,sphere
403,57,122,239,235,sphere
403,59,122,238,235,sphere
401,56,122,239,234,sphere
403,58,121,238,234,sphere
402,59,121,239,234,sphere
402,60,121,236,235,sphere
403,59,121,238,235,sphere
403,56,121,239,235,sphere
403,58,121,238,235,sphere
402,58,122,239,235,sphere
403,58,121,239,235,sphere
402,56,120,239,235,sphere
401,51,120,238,234,sphere
403,53,121,239,236,sphere
404,56,120,239,235,sphere
403,57,121,239,235,sphere
403,55,120,239,236,sphere
402,54,121,239,235,sphere
403,55,121,238,235,sphere
403,54,120,238,234,sphere
404,53,120,238,235,sphere
403,49,121,238,236,sphere
401,50,121,239,235,sphere
402,43,120,239,235,sphere
401,43,121,238,233,sphere
403,39,120,238,235,sphere
402,51,120,238,235,sphere
403,51,120,239,236,sphere
403,57,120,239,236,sphere
403,47,120,239,235,sphere
401,46,120,238,234,sphere
403,42,120,238,235,sphere
403,41,120,238,235,sphere
403,47,121,239,235,sphere
403,45,119,239,236,sphere
403,37,120,239,235,sphere
403,34,120,239,236,sphere
401,44,120,238,235,sphere
403,50,120,238,235,sphere
403,48,118,238,235,sphere
403,27,118,238,236,sphere
403,36,119,224,236,sphere
404,39,118,225,235,sphere
403,37,118,224,236,sphere
400,39,117,224,235,sphere
403,42,118,224,235,sphere
403,45,117,224,233,sphere
403,48,117,224,235,sphere
403,48,118,224,236,sphere
403,38,119,224,236,sphere
403,43,119,224,236,sphere
400,51,119,225,235,sphere
404,51,127,224,236,sphere
403,54,127,224,236,sphere
404,43,127,225,235,sphere
404,54,128,224,236,sphere
404,48,127,225,235,sphere
404,50,127,224,235,sphere
403,50,118,224,235,sphere
403,45,119,224,235,sphere
403,45,119,224,236,sphere
403,49,120,224,236,sphere
403,43,119,224,235,sphere
403,44,120,224,235,sphere
403,47,119,224,236,sphere
403,47,119,224,235,sphere
404,48,118,224,236,sphere
403,50,118,225,235,sphere
403,47,118,224,235,sphere
401,47,117,224,236,sphere
401,50,117,224,235,sphere
402,46,118,224,235,sphere
404,49,118,224,235,sphere
403,47,118,225,236,sphere
403,54,118,225,236,sphere
403,42,118,225,236,sphere
403,49,118,225,237,sphere
404,53,118,225,235,sphere
403,50,117,224,236,sphere
402,47,119,225,236,sphere
403,53,118,225,236,sphere
402,57,117,225,236,sphere
401,52,118,225,235,sphere
402,53,118,225,236,sphere
403,52,118,225,235,sphere
403,55,119,224,236,sphere
403,55,117,224,235,sphere
403,56,118,225,236,sphere
403,55,118,224,236,sphere
403,47,119,225,236,sphere
403,50,119,225,236,sphere
403,50,118,225,236,sphere
402,53,117,223,236,sphere
403,55,117,224,236,sphere
403,52,118,225,236,sphere
403,53,116,225,236,sphere
403,54,117,224,236,sphere
403,50,116,225,236,sphere
403,51,116,225,235,sphere
401,52,118,226,235,sphere
403,52,117,227,236,sphere
401,51,118,227,236,sphere
403,51,118,225,236,sphere
403,54,119,226,236,sphere
403,53,119,226,236,sphere
403,51,118,225,235,sphere
403,52,117,225,235,sphere
403,52,119,225,236,sphere
402,50,118,225,236,sphere
403,53,120,226,236,sphere
403,54,119,226,237,sphere
402,56,120,225,236,sphere
403,49,120,226,236,sphere
403,55,121,225,235,sphere
403,51,121,226,236,sphere
403,45,121,226,236,sphere
403,46,121,225,236,sphere
403,50,120,227,237,sphere
403,41,119,227,236,sphere
401,53,120,226,235,sphere
403,35,118,226,236,sphere
403,39,118,225,236,sphere
404,41,119,225,236,sphere
403,49,119,225,236,sphere
402,45,119,225,236,sphere
402,48,120,225,236,sphere
403,47,120,225,236,sphere
403,45,120,225,236,sphere
402,46,119,224,235,sphere
403,44,119,225,236,sphere
404,45,119,228,236,sphere
403,48,118,228,236,sphere
403,45,118,228,236,sphere
403,49,116,227,236,sphere
403,47,116,228,236,sphere
403,43,117,227,236,sphere
403,41,116,228,235,sphere
403,45,117,227,236,sphere
403,48,117,228,236,sphere
402,52,118,228,236,sphere
403,53,118,228,236,sphere
403,52,117,227,237,sphere
403,51,116,228,236,sphere
402,55,116,228,236,sphere
403,55,118,228,235,sphere
403,56,118,227,236,sphere
403,52,117,228,236,sphere
403,54,117,228,236,sphere
403,52,118,228,236,sphere
403,55,118,229,236,sphere
402,55,117,229,236,sphere
402,50,117,229,236,sphere
401,56,116,229,236,sphere
402,50,116,229,236,sphere
403,55,115,228,236,sphere
403,55,114,238,236,sphere
403,55,115,237,236,sphere
403,55,115,238,237,sphere
401,54,114,238,236,sphere
403,56,116,238,236,sphere
403,56,114,238,236,sphere
404,56,116,238,236,sphere
403,58,115,237,235,sphere
402,57,116,238,236,sphere
403,57,116,238,236,sphere
403,57,117,238,237,sphere
403,57,116,238,237,sphere
402,55,115,238,236,sphere
402,57,115,237,236,sphere
402,57,116,237,236,sphere
401,57,118,227,236,sphere
403,55,117,227,236,sphere
402,56,113,228,237,sphere
402,51,118,227,236,sphere
403,52,117,230,236,sphere
403,53,118,230,236,sphere
403,55,118,230,236,sphere
403,56,116,230,236,sphere
403,55,116,231,236,sphere
403,57,116,233,236,sphere
403,56,117,231,237,sphere
402,57,117,232,236,sphere
403,57,117,232,236,sphere
402,58,116,231,236,sphere
403,59,117,231,237,sphere
403,58,117,231,236,sphere
403,56,117,232,236,sphere
404,56,116,231,236,sphere
403,57,117,231,236,sphere
403,56,118,232,236,sphere
403,57,117,231,237,sphere
404,58,117,231,236,sphere
401,57,117,231,236,sphere
401,56,116,231,236,sphere
403,56,117,231,236,sphere
403,57,116,230,236,sphere
403,61,116,231,236,sphere
403,60,117,231,236,sphere
402,58,118,231,236,sphere
402,59,117,231,236,sphere
403,61,116,232,236,sphere
403,61,116,230,237,sphere
403,59,116,231,238,sphere
404,60,116,231,236,sphere
403,58,116,231,236,sphere
403,54,116,231,236,sphere
403,57,116,232,236,sphere
403,57,116,231,237,sphere
403,56,116,232,236,sphere
402,55,116,232,236,sphere
403,58,116,233,236,sphere
403,59,116,233,236,sphere
402,59,116,233,237,sphere
403,60,118,233,236,sphere
402,61,117,233,236,sphere
401,57,116,233,236,sphere
402,60,117,232,236,sphere
401,60,116,233,236,sphere
404,58,116,233,236,sphere
403,57,117,233,236,sphere
403,59,117,232,237,sphere
403,60,118,233,237,sphere
403,59,117,233,236,sphere
402,58,116,233,236,sphere
403,60,116,233,236,sphere
404,60,117,233,236,sphere
403,58,118,233,236,sphere
403,58,117,233,236,sphere
402,58,117,233,236,sphere
401,58,116,233,236,sphere
403,55,116,233,236,sphere
404,57,117,233,236,sphere
404,58,117,234,236,sphere
403,58,117,234,236,sphere
404,58,118,233,236,sphere
402,58,116,233,235,sphere
401,58,116,232,236,sphere
403,57,117,234,236,sphere
404,56,117,233,237,sphere
403,57,116,233,237,sphere
402,57,117,234,237,sphere
402,57,116,233,236,sphere
402,57,116,234,236,sphere
403,52,117,233,237,sphere
402,59,116,233,236,sphere
403,56,117,233,236,sphere
404,53,117,235,237,sphere
403,60,117,235,236,sphere
403,60,118,235,236,sphere
403,58,117,235,236,sphere
403,49,117,234,236,sphere
401,56,117,233,236,sphere
404,54,117,235,236,sphere
403,59,117,234,237,sphere
403,59,117,235,236,sphere
403,59,118,235,236,sphere
402,56,117,234,236,sphere
403,55,116,235,237,sphere
402,53,117,235,236,sphere
404,55,117,235,236,sphere
403,51,116,235,236,sphere
404,56,117,235,236,sphere
403,57,118,235,236,sphere
403,57,117,235,236,sphere
401,52,117,233,236,sphere
403,58,116,235,236,sphere
403,57,117,235,237,sphere
403,55,118,235,236,sphere
403,53,117,235,236,sphere
402,61,117,235,237,sphere
403,61,117,235,237,sphere
404,56,118,235,235,sphere
402,60,117,235,236,sphere
403,62,118,234,236,sphere
404,61,117,235,236,sphere
403,62,118,235,236,sphere
403,64,117,235,236,sphere
403,62,117,235,237,sphere
403,61,118,235,236,sphere
401,60,117,234,236,sphere
402,62,118,234,236,sphere
404,63,118,235,234,sphere
404,62,118,235,236,sphere
403,61,118,234,236,sphere
403,62,117,235,236,sphere
403,63,118,235,235,sphere
403,63,118,236,236,sphere
403,64,118,235,236,sphere
403,59,117,234,236,sphere
402,61,117,234,236,sphere
403,61,117,235,236,sphere
403,63,118,235,236,sphere
403,61,118,235,237,sphere
401,55,118,235,236,sphere
404,57,119,234,236,sphere
403,59,119,235,236,sphere
403,60,117,234,235,sphere
402,61,118,235,237,sphere
402,61,119,234,236,sphere
404,57,118,235,236,sphere
404,63,128,235,236,sphere
406,63,127,235,236,sphere
404,62,128,235,236,sphere
403,60,128,236,236,sphere
403,62,128,235,236,sphere
401,61,119,235,236,sphere
403,59,119,236,236,sphere
404,59,118,236,236,sphere
403,60,119,236,237,sphere
401,60,117,236,236,sphere
403,58,119,235,236,sphere
404,60,118,235,236,sphere
403,59,118,236,235,sphere
403,59,116,236,236,sphere
404,59,119,235,235,sphere
402,60,119,236,236,sphere
403,59,118,235,237,sphere
400,61,119,235,236,sphere
401,59,118,235,235,sphere
402,61,118,236,236,sphere
401,61,118,236,237,sphere
401,61,118,236,236,sphere
403,62,118,236,236,sphere
403,65,118,235,237,sphere
403,63,117,236,237,sphere
403,62,117,235,235,sphere
404,61,118,235,236,sphere
402,64,118,235,236,sphere
403,64,118,236,236,sphere
401,62,118,236,236,sphere
403,63,117,235,235,sphere
402,63,118,236,236,sphere
403,64,119,236,237,sphere
403,63,118,236,237,sphere
401,62,117,236,236,sphere
401,61,118,235,236,sphere
404,64,119,236,236,sphere
401,64,118,235,236,sphere
402,64,118,236,236,sphere
403,63,119,235,236,sphere
403,61,119,235,236,sphere
402,60,119,235,236,sphere
404,59,118,236,235,sphere
403,60,119,235,236,sphere
404,63,119,236,236,sphere
404,62,119,236,237,sphere
402,62,118,236,236,sphere
404,54,119,235,236,sphere
403,55,118,232,236,sphere
403,58,119,230,235,sphere
403,52,119,230,236,sphere
403,53,119,228,235,sphere
403,47,119,230,236,sphere
403,48,119,230,236,sphere
403,47,120,230,236,sphere
403,56,119,230,236,sphere
402,56,119,231,236,sphere
404,54,120,230,235,sphere
403,57,119,230,236,sphere
403,57,120,230,236,sphere
403,56,120,229,236,sphere
404,59,120,230,236,sphere
402,57,120,230,237,sphere
402,57,119,230,238,sphere
403,55,119,230,236,sphere
403,56,119,229,238,sphere
404,62,119,230,237,sphere
403,62,119,230,238,sphere
403,60,119,231,238,sphere
404,62,119,231,238,sphere
403,60,119,230,238,sphere
403,58,119,230,237,sphere
404,58,120,228,236,sphere
403,57,119,228,236,sphere
403,60,120,228,236,sphere
403,61,119,228,235,sphere
404,62,118,227,236,sphere
404,56,118,227,235,sphere
403,63,116,227,235,sphere
401,63,119,227,235,sphere
403,60,117,232,235,sphere
403,60,118,236,235,sphere
402,63,118,237,234,sphere
403,63,117,236,233,sphere
403,59,117,237,234,sphere
403,56,118,237,234,sphere
404,61,117,237,234,sphere
403,62,118,237,235,sphere
403,60,117,236,235,sphere
401,59,118,238,236,sphere
403,61,117,238,235,sphere
403,59,118,237,235,sphere
404,59,118,236,234,sphere
403,58,118,237,235,sphere
404,62,118,237,235,sphere
402,55,118,236,235,sphere
404,57,119,237,234,sphere
403,57,118,237,236,sphere
403,56,117,236,235,sphere
402,58,119,236,235,sphere
403,56,118,236,233,sphere
404,61,118,236,234,sphere
402,60,118,236,234,sphere
403,61,117,236,234,sphere
403,62,118,236,233,sphere
403,63,118,236,235,sphere
403,61,118,236,236,sphere
403,62,117,236,235,sphere
401,64,118,236,234,sphere
403,65,118,236,234,sphere
403,65,117,236,234,sphere
403,64,118,236,234,sphere
405,64,117,236,234,sphere
403,64,118,236,235,sphere
403,64,117,236,235,sphere
403,64,117,236,234,sphere
403,65,118,235,234,sphere
404,64,118,235,235,sphere
403,63,119,235,235,sphere
403,63,118,233,234,sphere
403,62,117,233,234,sphere
404,64,119,233,235,sphere
402,64,118,232,235,sphere
403,60,118,233,234,sphere
404,62,118,232,235,sphere
403,64,118,233,235,sphere
403,61,118,233,234,sphere
403,63,118,233,236,sphere
404,63,117,233,235,sphere
403,63,117,233,235,sphere
403,64,118,232,235,sphere
403,63,119,232,235,sphere
403,64,116,232,235,sphere
403,60,117,233,234,sphere
403,58,119,232,235,sphere
403,61,117,233,235,sphere
403,62,118,233,236,sphere
403,62,118,233,235,sphere
403,60,118,233,235,sphere
402,60,119,232,235,sphere
403,62,119,232,235,sphere
403,62,117,233,235,sphere
403,63,118,233,235,sphere
403,62,117,232,234,sphere
403,60,118,232,236,sphere
403,57,117,233,235,sphere
403,60,118,231,235,sphere
403,60,117,232,234,sphere
403,56,116,232,235,sphere
404,59,117,232,235,sphere
402,59,117,232,235,sphere
403,60,117,231,234,sphere
403,63,117,232,235,sphere
403,62,116,233,236,sphere
403,62,117,232,236,sphere
403,59,116,232,236,sphere
403,60,117,231,235,sphere
404,61,117,232,234,sphere
404,62,117,232,235,sphere
403,61,117,232,234,sphere
403,59,117,232,235,sphere
403,60,116,232,236,sphere
403,61,117,232,235,sphere
402,64,117,233,235,sphere
403,63,118,232,235,sphere
402,64,118,233,236,sphere
403,61,118,232,236,sphere
403,61,118,232,235,sphere
404,64,118,232,235,sphere
403,64,117,233,236,sphere
402,65,118,233,236,sphere
403,64,118,232,236,sphere
403,62,118,234,234,sphere
403,62,117,232,235,sphere
403,63,117,232,236,sphere
403,61,116,233,235,sphere
402,60,117,232,235,sphere
403,64,118,231,235,sphere
403,64,117,232,236,sphere
403,63,118,232,236,sphere
403,59,119,232,236,sphere
401,62,118,233,236,sphere
402,60,118,232,235,sphere
403,61,119,232,236,sphere
403,62,118,232,235,sphere
403,61,118,233,235,sphere
404,64,118,232,236,sphere
403,59,118,232,236,sphere
404,61,118,232,235,sphere
404,64,118,233,235,sphere
402,59,118,232,235,sphere
403,64,117,233,235,sphere
403,67,118,233,235,sphere
403,66,118,233,236,sphere
404,65,119,234,236,sphere
403,66,118,235,235,sphere
403,66,117,235,235,sphere
404,65,117,234,235,sphere
404,66,118,234,235,sphere
403,65,117,235,236,sphere
403,64,116,235,235,sphere
403,64,117,235,235,sphere
403,65,116,234,235,sphere
402,66,117,235,235,sphere
402,66,116,235,235,sphere
403,65,117,236,235,sphere
403,64,116,236,236,sphere
403,65,115,235,236,sphere
404,65,116,235,236,sphere
404,65,116,235,235,sphere
403,66,117,234,236,sphere
403,64,116,235,236,sphere
403,63,116,236,236,sphere
403,65,115,235,234,sphere
404,66,126,235,235,sphere
404,65,126,235,234,sphere
405,65,126,235,235,sphere
404,65,126,236,236,sphere
406,60,127,236,236,sphere
403,61,116,235,233,sphere
403,56,118,235,235,sphere
403,54,118,236,236,sphere
403,52,119,235,234,sphere
403,56,119,235,235,sphere
404,49,120,235,236,sphere
403,55,121,236,236,sphere
403,58,122,236,236,sphere
403,58,122,237,235,sphere
404,56,121,237,236,sphere
403,57,122,236,236,sphere
403,61,121,236,235,sphere
403,63,121,236,235,sphere
403,60,122,236,236,sphere
403,62,122,236,236,sphere
403,61,122,236,236,sphere
403,62,121,236,236,sphere
403,62,121,237,235,sphere
403,60,123,236,235,sphere
403,63,122,236,235,sphere
403,64,122,237,236,sphere
404,64,122,237,236,sphere
404,65,122,236,236,sphere
403,64,122,236,235,sphere
403,65,121,236,236,sphere
401,64,121,237,235,sphere
403,66,121,237,235,sphere
403,63,121,236,236,sphere
403,60,120,237,236,sphere
403,64,120,236,235,sphere
403,63,120,236,235,sphere
404,64,120,237,235,sphere
405,65,119,237,236,sphere
403,61,119,237,236,sphere
403,61,120,237,236,sphere
403,59,119,237,236,sphere
403,60,118,237,236,sphere
403,60,119,236,235,sphere
403,61,118,236,234,sphere
403,61,118,236,235,sphere
403,63,119,236,235,sphere
403,61,119,236,236,sphere
402,62,118,237,236,sphere
401,60,118,237,235,sphere
403,61,118,237,235,sphere
403,60,119,236,236,sphere
403,62,118,237,236,sphere
402,60,118,238,235,sphere
403,59,117,236,235,sphere
404,61,117,237,236,sphere
403,60,118,236,236,sphere
406,63,118,237,236,sphere
403,62,119,237,236,sphere
403,64,118,237,236,sphere
403,64,118,237,235,sphere
403,61,117,236,236,sphere
403,61,118,238,235,sphere
403,63,118,237,236,sphere
404,62,118,236,236,sphere
402,60,118,237,236,sphere
404,63,118,236,235,sphere
404,61,117,238,235,sphere
403,59,118,237,236,sphere
401,63,119,236,236,sphere
403,60,118,237,235,sphere
403,63,118,236,234,sphere
403,63,119,236,236,sphere
403,62,119,236,236,sphere
403,62,119,237,235,sphere
403,64,119,236,236,sphere
403,62,117,237,236,sphere
403,59,118,236,236,sphere
403,62,119,236,235,sphere
403,58,119,236,235,sphere
403,61,118,237,236,sphere
402,61,118,236,235,sphere
403,63,118,237,235,sphere
403,62,118,236,235,sphere
404,61,118,236,235,sphere
402,61,119,237,237,sphere
403,63,117,237,235,sphere
404,62,117,236,236,sphere
403,60,117,236,236,sphere
403,61,117,237,236,sphere
403,62,116,237,235,sphere
403,63,118,238,236,sphere
403,62,116,237,236,sphere
403,62,117,236,236,sphere
403,63,117,236,236,sphere
404,64,117,237,236,sphere
401,62,117,237,236,sphere
401,61,117,236,236,sphere
403,62,118,238,236,sphere
403,63,117,236,235,sphere
403,64,117,237,236,sphere
403,65,118,237,236,sphere
403,65,117,236,236,sphere
403,64,117,236,236,sphere
403,63,116,236,235,sphere
404,63,117,236,235,sphere
404,63,117,237,236,sphere
401,63,117,237,236,sphere
402,61,117,236,236,sphere
403,60,117,237,235,sphere
403,61,116,237,236,sphere
404,65,117,237,235,sphere
403,63,116,238,235,sphere
403,63,116,237,236,sphere
402,62,116,236,235,sphere
402,63,117,236,236,sphere
403,63,116,237,235,sphere
404,63,116,237,235,sphere
403,63,117,237,236,sphere
403,62,116,236,236,sphere
403,62,117,237,235,sphere
404,63,118,236,236,sphere
401,62,117,236,235,sphere
403,63,117,239,235,sphere
404,63,118,237,235,sphere
404,65,118,236,236,sphere
403,61,118,238,236,sphere
404,64,118,238,236,sphere
404,63,118,237,236,sphere
404,64,119,237,236,sphere
403,66,119,236,236,sphere
403,65,118,237,235,sphere
402,64,119,237,236,sphere
401,61,118,236,235,sphere
404,64,119,236,235,sphere
404,65,119,236,236,sphere
403,65,118,236,236,sphere
404,66,118,237,236,sphere
401,64,117,236,236,sphere
405,66,118,236,236,sphere
404,66,119,237,236,sphere
401,64,117,237,236,sphere
403,65,118,236,235,sphere
404,65,117,236,236,sphere
401,66,118,237,236,sphere
403,66,118,237,236,sphere
403,64,116,236,235,sphere
401,66,117,236,236,sphere
404,64,118,237,236,sphere
403,67,118,236,236,sphere
403,65,117,237,235,sphere
403,66,116,236,236,sphere
403,66,117,237,236,sphere
401,65,116,237,236,sphere
403,64,116,237,235,sphere
403,65,117,237,236,sphere
403,66,118,235,236,sphere
403,65,118,234,236,sphere
403,66,119,237,236,sphere
403,64,118,238,236,sphere
401,63,118,236,236,sphere
404,62,127,237,236,sphere
405,64,128,236,236,sphere
406,64,128,236,236,sphere
403,66,128,236,236,sphere
405,66,118,237,236,sphere
403,66,118,238,235,sphere
404,64,117,236,236,sphere
401,64,118,237,235,sphere
404,65,118,237,236,sphere
403,55,117,237,236,sphere
400,51,118,236,236,sphere
403,46,118,237,236,sphere
403,43,118,236,236,sphere
403,46,117,237,236,sphere
403,50,118,236,235,sphere
403,47,118,237,236,sphere
403,48,118,238,236,sphere
403,50,118,236,236,sphere
403,50,118,237,236,sphere
403,50,117,237,236,sphere
401,46,118,236,236,sphere
403,46,118,237,235,sphere
403,45,118,236,235,sphere
404,47,118,237,235,sphere
403,45,118,237,236,sphere
403,48,116,238,236,sphere
401,48,118,236,239,sphere
402,46,116,236,236,sphere
403,49,119,238,235,sphere
401,52,118,237,236,sphere
403,52,118,238,238,sphere
403,52,118,236,236,sphere
406,51,118,237,234,sphere
405,48,118,237,236,sphere
403,42,121,235,238,sphere
398,52,119,237,236,sphere
403,43,121,234,238,sphere
404,46,118,239,236,sphere
402,53,114,238,235,sphere
399,44,118,237,236,sphere
406,43,118,236,237,sphere
406,43,120,236,238,sphere
408,50,119,236,238,sphere
408,48,117,238,235,sphere
405,45,119,237,232,sphere
412,45,119,238,236,sphere
408,48,119,237,236,sphere
404,41,118,237,234,sphere
